query,dataset_size,epsilon,result,tool,time
avg_ppeducat,8000,0.5,28.21687042564501,smartnoise_dpctgan,
avg_ppincimp,8000,0.5,4.3421880661339864,smartnoise_dpctgan,
avg_q1,8000,0.5,9.206051944211712,smartnoise_dpctgan,
count_insured,8000,0.5,0.0,smartnoise_dpctgan,
count_ppeducat,8000,0.5,0.0,smartnoise_dpctgan,
count_ppincimp,8000,0.5,0.0,smartnoise_dpctgan,
count_q1,8000,0.5,0.0,smartnoise_dpctgan,
histogram_insured,8000,0.5,430.317261089733,smartnoise_dpctgan,
histogram_ppeducat,8000,0.5,188.78083219612947,smartnoise_dpctgan,
histogram_ppincimp,8000,0.5,45.19629788569288,smartnoise_dpctgan,
histogram_q1,8000,0.5,190.38954333868352,smartnoise_dpctgan,
sum_insured,8000,0.5,51.83175033921302,smartnoise_dpctgan,
sum_ppeducat,8000,0.5,28.21687042564501,smartnoise_dpctgan,
sum_ppincimp,8000,0.5,4.342188066133984,smartnoise_dpctgan,
sum_q1,8000,0.5,9.206051944211719,smartnoise_dpctgan,
avg_insured,8500,0.5,59.67330270546197,smartnoise_dpctgan,
avg_ppeducat,8500,0.5,32.191412550887165,smartnoise_dpctgan,
avg_ppincimp,8500,0.5,2.015965728582615,smartnoise_dpctgan,
avg_q1,8500,0.5,8.205247271882978,smartnoise_dpctgan,
count_insured,8500,0.5,0.0,smartnoise_dpctgan,
count_ppeducat,8500,0.5,0.0,smartnoise_dpctgan,
count_ppincimp,8500,0.5,0.0,smartnoise_dpctgan,
count_q1,8500,0.5,0.0,smartnoise_dpctgan,
histogram_insured,8500,0.5,499.74108270426774,smartnoise_dpctgan,
histogram_ppeducat,8500,0.5,202.1984860052705,smartnoise_dpctgan,
histogram_ppincimp,8500,0.5,42.43124606093786,smartnoise_dpctgan,
histogram_q1,8500,0.5,141.858956345807,smartnoise_dpctgan,
sum_insured,8500,0.5,59.67330270546197,smartnoise_dpctgan,
sum_ppeducat,8500,0.5,32.191412550887165,smartnoise_dpctgan,
sum_ppincimp,8500,0.5,2.0159657285826142,smartnoise_dpctgan,
sum_q1,8500,0.5,8.205247271882982,smartnoise_dpctgan,
avg_insured,1000,0.75,59.20770877944326,smartnoise_dpctgan,
avg_ppeducat,1000,0.75,20.25072324011573,smartnoise_dpctgan,
avg_ppincimp,1000,0.75,3.376018626309665,smartnoise_dpctgan,
avg_q1,1000,0.75,7.871835443037968,smartnoise_dpctgan,
count_insured,1000,0.75,0.0,smartnoise_dpctgan,
count_ppeducat,1000,0.75,0.0,smartnoise_dpctgan,
count_ppincimp,1000,0.75,0.0,smartnoise_dpctgan,
count_q1,1000,0.75,0.0,smartnoise_dpctgan,
histogram_insured,1000,0.75,593.9471424108958,smartnoise_dpctgan,
histogram_ppeducat,1000,0.75,189.0271872419704,smartnoise_dpctgan,
histogram_ppincimp,1000,0.75,67.0488927810959,smartnoise_dpctgan,
histogram_q1,1000,0.75,238.35481642521734,smartnoise_dpctgan,
sum_insured,1000,0.75,59.20770877944326,smartnoise_dpctgan,
sum_ppeducat,1000,0.75,20.25072324011572,smartnoise_dpctgan,
sum_ppincimp,1000,0.75,3.3760186263096625,smartnoise_dpctgan,
sum_q1,1000,0.75,7.871835443037975,smartnoise_dpctgan,
avg_insured,2000,0.75,64.46808510638297,smartnoise_dpctgan,
avg_ppeducat,2000,0.75,28.628644665171414,smartnoise_dpctgan,
avg_ppincimp,2000,0.75,10.147641339575074,smartnoise_dpctgan,
avg_q1,2000,0.75,1.5433954700340742,smartnoise_dpctgan,
count_insured,2000,0.75,0.0,smartnoise_dpctgan,
count_ppeducat,2000,0.75,0.0,smartnoise_dpctgan,
count_ppincimp,2000,0.75,0.0,smartnoise_dpctgan,
count_q1,2000,0.75,0.0,smartnoise_dpctgan,
histogram_insured,2000,0.75,715.6312367404331,smartnoise_dpctgan,
histogram_ppeducat,2000,0.75,285.28070441582287,smartnoise_dpctgan,
histogram_ppincimp,2000,0.75,80.92844672607075,smartnoise_dpctgan,
histogram_q1,2000,0.75,112.78206279387169,smartnoise_dpctgan,
sum_insured,2000,0.75,64.46808510638297,smartnoise_dpctgan,
sum_ppeducat,2000,0.75,28.62864466517142,smartnoise_dpctgan,
sum_ppincimp,2000,0.75,10.147641339575081,smartnoise_dpctgan,
sum_q1,2000,0.75,1.543395470034075,smartnoise_dpctgan,
avg_insured,3000,0.75,61.82528409090909,smartnoise_dpctgan,
avg_ppeducat,3000,0.75,27.148500053378882,smartnoise_dpctgan,
avg_ppincimp,3000,0.75,8.427359926550531,smartnoise_dpctgan,
avg_q1,3000,0.75,14.887339055793996,smartnoise_dpctgan,
count_insured,3000,0.75,0.0,smartnoise_dpctgan,
count_ppeducat,3000,0.75,0.0,smartnoise_dpctgan,
count_ppincimp,3000,0.75,0.0,smartnoise_dpctgan,
count_q1,3000,0.75,0.0,smartnoise_dpctgan,
histogram_insured,3000,0.75,670.488097562417,smartnoise_dpctgan,
histogram_ppeducat,3000,0.75,253.36402400358767,smartnoise_dpctgan,
histogram_ppincimp,3000,0.75,68.89496071330133,smartnoise_dpctgan,
histogram_q1,3000,0.75,199.23665388245647,smartnoise_dpctgan,
sum_insured,3000,0.75,61.82528409090909,smartnoise_dpctgan,
sum_ppeducat,3000,0.75,27.148500053378882,smartnoise_dpctgan,
sum_ppincimp,3000,0.75,8.427359926550533,smartnoise_dpctgan,
sum_q1,3000,0.75,14.88733905579399,smartnoise_dpctgan,
avg_insured,4000,0.75,51.13605987703822,smartnoise_dpctgan,
avg_ppeducat,4000,0.75,24.5758642765685,smartnoise_dpctgan,
avg_ppincimp,4000,0.75,4.2160858202818075,smartnoise_dpctgan,
avg_q1,4000,0.75,9.450945094509454,smartnoise_dpctgan,
count_insured,4000,0.75,0.0,smartnoise_dpctgan,
count_ppeducat,4000,0.75,0.0,smartnoise_dpctgan,
count_ppincimp,4000,0.75,0.0,smartnoise_dpctgan,
count_q1,4000,0.75,0.0,smartnoise_dpctgan,
histogram_insured,4000,0.75,523.5263535655445,smartnoise_dpctgan,
histogram_ppeducat,4000,0.75,252.127326947245,smartnoise_dpctgan,
histogram_ppincimp,4000,0.75,40.25334623744406,smartnoise_dpctgan,
histogram_q1,4000,0.75,145.77995236695455,smartnoise_dpctgan,
sum_insured,4000,0.75,51.13605987703822,smartnoise_dpctgan,
sum_ppeducat,4000,0.75,24.575864276568502,smartnoise_dpctgan,
sum_ppincimp,4000,0.75,4.216085820281804,smartnoise_dpctgan,
sum_q1,4000,0.75,9.450945094509452,smartnoise_dpctgan,
avg_insured,5000,0.75,55.043103448275865,smartnoise_dpctgan,
avg_ppeducat,5000,0.75,28.739953331604877,smartnoise_dpctgan,
avg_ppincimp,5000,0.75,3.8856785416418496,smartnoise_dpctgan,
avg_q1,5000,0.75,0.13482433182647593,smartnoise_dpctgan,
count_insured,5000,0.75,0.0,smartnoise_dpctgan,
count_ppeducat,5000,0.75,0.0,smartnoise_dpctgan,
count_ppincimp,5000,0.75,0.0,smartnoise_dpctgan,
count_q1,5000,0.75,0.0,smartnoise_dpctgan,
histogram_insured,5000,0.75,503.16059215239824,smartnoise_dpctgan,
histogram_ppeducat,5000,0.75,218.7580466957269,smartnoise_dpctgan,
histogram_ppincimp,5000,0.75,40.17464951476119,smartnoise_dpctgan,
histogram_q1,5000,0.75,87.33025836546257,smartnoise_dpctgan,
sum_insured,5000,0.75,55.043103448275865,smartnoise_dpctgan,
sum_ppeducat,5000,0.75,28.739953331604873,smartnoise_dpctgan,
sum_ppincimp,5000,0.75,3.8856785416418447,smartnoise_dpctgan,
sum_q1,5000,0.75,0.13482433182647316,smartnoise_dpctgan,
avg_insured,6000,0.75,54.353704705246074,smartnoise_dpctgan,
avg_ppeducat,6000,0.75,25.981938853225987,smartnoise_dpctgan,
avg_ppincimp,6000,0.75,9.660424469413238,smartnoise_dpctgan,
avg_q1,6000,0.75,11.092048828769384,smartnoise_dpctgan,
count_insured,6000,0.75,0.0,smartnoise_dpctgan,
count_ppeducat,6000,0.75,0.0,smartnoise_dpctgan,
count_ppincimp,6000,0.75,0.0,smartnoise_dpctgan,
count_q1,6000,0.75,0.0,smartnoise_dpctgan,
histogram_insured,6000,0.75,472.19080761062094,smartnoise_dpctgan,
histogram_ppeducat,6000,0.75,194.34486221870543,smartnoise_dpctgan,
histogram_ppincimp,6000,0.75,73.5121977073841,smartnoise_dpctgan,
histogram_q1,6000,0.75,217.15568869631298,smartnoise_dpctgan,
sum_insured,6000,0.75,54.353704705246074,smartnoise_dpctgan,
sum_ppeducat,6000,0.75,25.981938853225984,smartnoise_dpctgan,
sum_ppincimp,6000,0.75,9.660424469413234,smartnoise_dpctgan,
sum_q1,6000,0.75,11.092048828769382,smartnoise_dpctgan,
avg_insured,7000,0.75,67.87316318638824,smartnoise_dpctgan,
avg_ppeducat,7000,0.75,26.946472019464718,smartnoise_dpctgan,
avg_ppincimp,7000,0.75,5.443887905349964,smartnoise_dpctgan,
avg_q1,7000,0.75,1.3822284908321636,smartnoise_dpctgan,
count_insured,7000,0.75,0.0,smartnoise_dpctgan,
count_ppeducat,7000,0.75,0.0,smartnoise_dpctgan,
count_ppincimp,7000,0.75,0.0,smartnoise_dpctgan,
count_q1,7000,0.75,0.0,smartnoise_dpctgan,
histogram_insured,7000,0.75,581.9421548893628,smartnoise_dpctgan,
histogram_ppeducat,7000,0.75,216.0839074112584,smartnoise_dpctgan,
histogram_ppincimp,7000,0.75,70.03336860659299,smartnoise_dpctgan,
histogram_q1,7000,0.75,96.13290833695754,smartnoise_dpctgan,
sum_insured,7000,0.75,67.87316318638824,smartnoise_dpctgan,
sum_ppeducat,7000,0.75,26.946472019464718,smartnoise_dpctgan,
sum_ppincimp,7000,0.75,5.443887905349972,smartnoise_dpctgan,
sum_q1,7000,0.75,1.382228490832158,smartnoise_dpctgan,
avg_insured,8000,0.75,66.85210312075984,smartnoise_dpctgan,
avg_ppeducat,8000,0.75,23.069059982827,smartnoise_dpctgan,
avg_ppincimp,8000,0.75,3.874025057686076,smartnoise_dpctgan,
avg_q1,8000,0.75,7.1065989847715745,smartnoise_dpctgan,
count_insured,8000,0.75,0.0,smartnoise_dpctgan,
count_ppeducat,8000,0.75,0.0,smartnoise_dpctgan,
count_ppincimp,8000,0.75,0.0,smartnoise_dpctgan,
count_q1,8000,0.75,0.0,smartnoise_dpctgan,
histogram_insured,8000,0.75,555.0191480076217,smartnoise_dpctgan,
histogram_ppeducat,8000,0.75,164.51769344420637,smartnoise_dpctgan,
histogram_ppincimp,8000,0.75,44.88100854741644,smartnoise_dpctgan,
histogram_q1,8000,0.75,102.78712080139967,smartnoise_dpctgan,
sum_insured,8000,0.75,66.85210312075984,smartnoise_dpctgan,
sum_ppeducat,8000,0.75,23.069059982827003,smartnoise_dpctgan,
sum_ppincimp,8000,0.75,3.8740250576860737,smartnoise_dpctgan,
sum_q1,8000,0.75,7.1065989847715745,smartnoise_dpctgan,
avg_insured,8500,0.75,61.536498213374166,smartnoise_dpctgan,
avg_ppeducat,8500,0.75,29.053690759658952,smartnoise_dpctgan,
avg_ppincimp,8500,0.75,9.071845778621762,smartnoise_dpctgan,
avg_q1,8500,0.75,8.237752495936842,smartnoise_dpctgan,
count_insured,8500,0.75,0.0,smartnoise_dpctgan,
count_ppeducat,8500,0.75,0.0,smartnoise_dpctgan,
count_ppincimp,8500,0.75,0.0,smartnoise_dpctgan,
count_q1,8500,0.75,0.0,smartnoise_dpctgan,
histogram_insured,8500,0.75,515.3446323353248,smartnoise_dpctgan,
histogram_ppeducat,8500,0.75,176.22164769898117,smartnoise_dpctgan,
histogram_ppincimp,8500,0.75,60.06648590975774,smartnoise_dpctgan,
histogram_q1,8500,0.75,145.66289012600944,smartnoise_dpctgan,
sum_insured,8500,0.75,61.536498213374166,smartnoise_dpctgan,
sum_ppeducat,8500,0.75,29.053690759658963,smartnoise_dpctgan,
sum_ppincimp,8500,0.75,9.071845778621764,smartnoise_dpctgan,
sum_q1,8500,0.75,8.237752495936848,smartnoise_dpctgan,
avg_insured,1000,1.0,61.45610278372592,smartnoise_dpctgan,
avg_ppeducat,1000,1.0,26.80810028929605,smartnoise_dpctgan,
avg_ppincimp,1000,1.0,5.478754365541328,smartnoise_dpctgan,
avg_q1,1000,1.0,2.0174050632911453,smartnoise_dpctgan,
count_insured,1000,1.0,0.0,smartnoise_dpctgan,
count_ppeducat,1000,1.0,0.0,smartnoise_dpctgan,
count_ppincimp,1000,1.0,0.0,smartnoise_dpctgan,
count_q1,1000,1.0,0.0,smartnoise_dpctgan,
histogram_insured,1000,1.0,616.5020971859933,smartnoise_dpctgan,
histogram_ppeducat,1000,1.0,263.18123104332165,smartnoise_dpctgan,
histogram_ppincimp,1000,1.0,52.34099166579268,smartnoise_dpctgan,
histogram_q1,1000,1.0,154.99740157090375,smartnoise_dpctgan,
sum_insured,1000,1.0,61.45610278372591,smartnoise_dpctgan,
sum_ppeducat,1000,1.0,26.808100289296043,smartnoise_dpctgan,
sum_ppincimp,1000,1.0,5.478754365541327,smartnoise_dpctgan,
sum_q1,1000,1.0,2.017405063291139,smartnoise_dpctgan,
avg_insured,2000,1.0,61.808510638297875,smartnoise_dpctgan,
avg_ppeducat,2000,1.0,21.675744953540526,smartnoise_dpctgan,
avg_ppincimp,2000,1.0,4.245588764854154,smartnoise_dpctgan,
avg_q1,2000,1.0,1.8841451192623835,smartnoise_dpctgan,
count_insured,2000,1.0,0.0,smartnoise_dpctgan,
count_ppeducat,2000,1.0,0.0,smartnoise_dpctgan,
count_ppincimp,2000,1.0,0.0,smartnoise_dpctgan,
count_q1,2000,1.0,0.0,smartnoise_dpctgan,
histogram_insured,2000,1.0,686.1084959508114,smartnoise_dpctgan,
histogram_ppeducat,2000,1.0,230.09129537580972,smartnoise_dpctgan,
histogram_ppincimp,2000,1.0,43.52501706715714,smartnoise_dpctgan,
histogram_q1,2000,1.0,137.34765820118182,smartnoise_dpctgan,
sum_insured,2000,1.0,61.808510638297875,smartnoise_dpctgan,
sum_ppeducat,2000,1.0,21.675744953540534,smartnoise_dpctgan,
sum_ppincimp,2000,1.0,4.245588764854159,smartnoise_dpctgan,
sum_q1,2000,1.0,1.8841451192623773,smartnoise_dpctgan,
avg_insured,3000,1.0,54.829545454545446,smartnoise_dpctgan,
avg_ppeducat,3000,1.0,22.45115832176791,smartnoise_dpctgan,
avg_ppincimp,3000,1.0,10.681582062866944,smartnoise_dpctgan,
avg_q1,3000,1.0,2.7360515021459255,smartnoise_dpctgan,
count_insured,3000,1.0,0.0,smartnoise_dpctgan,
count_ppeducat,3000,1.0,0.0,smartnoise_dpctgan,
count_ppincimp,3000,1.0,0.0,smartnoise_dpctgan,
count_q1,3000,1.0,0.0,smartnoise_dpctgan,
histogram_insured,3000,1.0,594.6201163907938,smartnoise_dpctgan,
histogram_ppeducat,3000,1.0,232.96234340931102,smartnoise_dpctgan,
histogram_ppincimp,3000,1.0,67.80096576895764,smartnoise_dpctgan,
histogram_q1,3000,1.0,166.55939138912376,smartnoise_dpctgan,
sum_insured,3000,1.0,54.82954545454546,smartnoise_dpctgan,
sum_ppeducat,3000,1.0,22.45115832176791,smartnoise_dpctgan,
sum_ppincimp,3000,1.0,10.681582062866946,smartnoise_dpctgan,
sum_q1,3000,1.0,2.736051502145923,smartnoise_dpctgan,
avg_insured,4000,1.0,65.81128040630848,smartnoise_dpctgan,
avg_ppeducat,4000,1.0,24.503841229193352,smartnoise_dpctgan,
avg_ppincimp,4000,1.0,0.8753814945448549,smartnoise_dpctgan,
avg_q1,4000,1.0,4.550455045504551,smartnoise_dpctgan,
count_insured,4000,1.0,0.0,smartnoise_dpctgan,
count_ppeducat,4000,1.0,0.0,smartnoise_dpctgan,
count_ppincimp,4000,1.0,0.0,smartnoise_dpctgan,
count_q1,4000,1.0,0.0,smartnoise_dpctgan,
histogram_insured,4000,1.0,673.7699333394512,smartnoise_dpctgan,
histogram_ppeducat,4000,1.0,225.5319807192479,smartnoise_dpctgan,
histogram_ppincimp,4000,1.0,28.415385682168136,smartnoise_dpctgan,
histogram_q1,4000,1.0,148.9472628087677,smartnoise_dpctgan,
sum_insured,4000,1.0,65.81128040630847,smartnoise_dpctgan,
sum_ppeducat,4000,1.0,24.50384122919334,smartnoise_dpctgan,
sum_ppincimp,4000,1.0,0.8753814945448566,smartnoise_dpctgan,
sum_q1,4000,1.0,4.550455045504551,smartnoise_dpctgan,
avg_insured,5000,1.0,64.41810344827587,smartnoise_dpctgan,
avg_ppeducat,5000,1.0,23.32771584132745,smartnoise_dpctgan,
avg_ppincimp,5000,1.0,0.5436077683784135,smartnoise_dpctgan,
avg_q1,5000,1.0,2.9344119279879566,smartnoise_dpctgan,
count_insured,5000,1.0,0.0,smartnoise_dpctgan,
count_ppeducat,5000,1.0,0.0,smartnoise_dpctgan,
count_ppincimp,5000,1.0,0.0,smartnoise_dpctgan,
count_q1,5000,1.0,0.0,smartnoise_dpctgan,
histogram_insured,5000,1.0,588.8594400718551,smartnoise_dpctgan,
histogram_ppeducat,5000,1.0,175.0138483803015,smartnoise_dpctgan,
histogram_ppincimp,5000,1.0,43.13611007384709,smartnoise_dpctgan,
histogram_q1,5000,1.0,101.01870825064843,smartnoise_dpctgan,
sum_insured,5000,1.0,64.41810344827587,smartnoise_dpctgan,
sum_ppeducat,5000,1.0,23.327715841327457,smartnoise_dpctgan,
sum_ppincimp,5000,1.0,0.5436077683784106,smartnoise_dpctgan,
sum_q1,5000,1.0,2.934411927987945,smartnoise_dpctgan,
avg_insured,6000,1.0,69.40688660537226,smartnoise_dpctgan,
avg_ppeducat,6000,1.0,26.150582091176144,smartnoise_dpctgan,
avg_ppincimp,6000,1.0,9.047440699126092,smartnoise_dpctgan,
avg_q1,6000,1.0,7.6014516661168,smartnoise_dpctgan,
count_insured,6000,1.0,0.0,smartnoise_dpctgan,
count_ppeducat,6000,1.0,0.0,smartnoise_dpctgan,
count_ppincimp,6000,1.0,0.0,smartnoise_dpctgan,
count_q1,6000,1.0,0.0,smartnoise_dpctgan,
histogram_insured,6000,1.0,602.9633861694496,smartnoise_dpctgan,
histogram_ppeducat,6000,1.0,196.76981383753892,smartnoise_dpctgan,
histogram_ppincimp,6000,1.0,64.2110588162034,smartnoise_dpctgan,
histogram_q1,6000,1.0,183.34336318375415,smartnoise_dpctgan,
sum_insured,6000,1.0,69.40688660537228,smartnoise_dpctgan,
sum_ppeducat,6000,1.0,26.15058209117615,smartnoise_dpctgan,
sum_ppincimp,6000,1.0,9.047440699126092,smartnoise_dpctgan,
sum_q1,6000,1.0,7.601451666116793,smartnoise_dpctgan,
avg_insured,7000,1.0,58.05104408352668,smartnoise_dpctgan,
avg_ppeducat,7000,1.0,23.947220662549125,smartnoise_dpctgan,
avg_ppincimp,7000,1.0,5.834664709184332,smartnoise_dpctgan,
avg_q1,7000,1.0,8.6488011283498,smartnoise_dpctgan,
count_insured,7000,1.0,0.0,smartnoise_dpctgan,
count_ppeducat,7000,1.0,0.0,smartnoise_dpctgan,
count_ppincimp,7000,1.0,0.0,smartnoise_dpctgan,
count_q1,7000,1.0,0.0,smartnoise_dpctgan,
histogram_insured,7000,1.0,497.7276452369595,smartnoise_dpctgan,
histogram_ppeducat,7000,1.0,168.68816361281745,smartnoise_dpctgan,
histogram_ppincimp,7000,1.0,48.751567477021105,smartnoise_dpctgan,
histogram_q1,7000,1.0,175.5452503538474,smartnoise_dpctgan,
sum_insured,7000,1.0,58.05104408352668,smartnoise_dpctgan,
sum_ppeducat,7000,1.0,23.947220662549128,smartnoise_dpctgan,
sum_ppincimp,7000,1.0,5.834664709184334,smartnoise_dpctgan,
sum_q1,7000,1.0,8.648801128349788,smartnoise_dpctgan,
avg_insured,8000,1.0,69.02306648575305,smartnoise_dpctgan,
avg_ppeducat,8000,1.0,22.72151122378052,smartnoise_dpctgan,
avg_ppincimp,8000,1.0,1.5150937279505698,smartnoise_dpctgan,
avg_q1,8000,1.0,5.761174905130355,smartnoise_dpctgan,
count_insured,8000,1.0,0.0,smartnoise_dpctgan,
count_ppeducat,8000,1.0,0.0,smartnoise_dpctgan,
count_ppincimp,8000,1.0,0.0,smartnoise_dpctgan,
count_q1,8000,1.0,0.0,smartnoise_dpctgan,
histogram_insured,8000,1.0,573.0429076344167,smartnoise_dpctgan,
histogram_ppeducat,8000,1.0,153.85211051394322,smartnoise_dpctgan,
histogram_ppincimp,8000,1.0,44.40843038276744,smartnoise_dpctgan,
histogram_q1,8000,1.0,133.86055863620174,smartnoise_dpctgan,
sum_insured,8000,1.0,69.02306648575305,smartnoise_dpctgan,
sum_ppeducat,8000,1.0,22.721511223780514,smartnoise_dpctgan,
sum_ppincimp,8000,1.0,1.5150937279505712,smartnoise_dpctgan,
sum_q1,8000,1.0,5.761174905130353,smartnoise_dpctgan,
avg_insured,8500,1.0,59.3032159264931,smartnoise_dpctgan,
avg_ppeducat,8500,1.0,21.764344419694297,smartnoise_dpctgan,
avg_ppincimp,8500,1.0,5.06421390836355,smartnoise_dpctgan,
avg_q1,8500,1.0,3.241235198514033,smartnoise_dpctgan,
count_insured,8500,1.0,0.0,smartnoise_dpctgan,
count_ppeducat,8500,1.0,0.0,smartnoise_dpctgan,
count_ppincimp,8500,1.0,0.0,smartnoise_dpctgan,
count_q1,8500,1.0,0.0,smartnoise_dpctgan,
histogram_insured,8500,1.0,496.6417475035783,smartnoise_dpctgan,
histogram_ppeducat,8500,1.0,146.75823506534925,smartnoise_dpctgan,
histogram_ppincimp,8500,1.0,43.08923152708441,smartnoise_dpctgan,
histogram_q1,8500,1.0,125.04955554026547,smartnoise_dpctgan,
sum_insured,8500,1.0,59.30321592649312,smartnoise_dpctgan,
sum_ppeducat,8500,1.0,21.764344419694293,smartnoise_dpctgan,
sum_ppincimp,8500,1.0,5.064213908363558,smartnoise_dpctgan,
sum_q1,8500,1.0,3.2412351985140466,smartnoise_dpctgan,
avg_insured,1000,1.25,56.63811563169164,smartnoise_dpctgan,
avg_ppeducat,1000,1.25,22.50080360012858,smartnoise_dpctgan,
avg_ppincimp,1000,1.25,5.791618160651916,smartnoise_dpctgan,
avg_q1,1000,1.25,3.5601265822784756,smartnoise_dpctgan,
count_insured,1000,1.25,0.0,smartnoise_dpctgan,
count_ppeducat,1000,1.25,0.0,smartnoise_dpctgan,
count_ppincimp,1000,1.25,0.0,smartnoise_dpctgan,
count_q1,1000,1.25,0.0,smartnoise_dpctgan,
histogram_insured,1000,1.25,568.1700512393561,smartnoise_dpctgan,
histogram_ppeducat,1000,1.25,254.36872926282584,smartnoise_dpctgan,
histogram_ppincimp,1000,1.25,53.52564564129039,smartnoise_dpctgan,
histogram_q1,1000,1.25,102.14679065807685,smartnoise_dpctgan,
sum_insured,1000,1.25,56.63811563169164,smartnoise_dpctgan,
sum_ppeducat,1000,1.25,22.500803600128577,smartnoise_dpctgan,
sum_ppincimp,1000,1.25,5.791618160651921,smartnoise_dpctgan,
sum_q1,1000,1.25,3.5601265822784813,smartnoise_dpctgan,
avg_insured,2000,1.25,64.84042553191489,smartnoise_dpctgan,
avg_ppeducat,2000,1.25,24.271066965716113,smartnoise_dpctgan,
avg_ppincimp,2000,1.25,2.8772056175729186,smartnoise_dpctgan,
avg_q1,2000,1.25,2.8262176788935665,smartnoise_dpctgan,
count_insured,2000,1.25,0.0,smartnoise_dpctgan,
count_ppeducat,2000,1.25,0.0,smartnoise_dpctgan,
count_ppincimp,2000,1.25,0.0,smartnoise_dpctgan,
count_q1,2000,1.25,0.0,smartnoise_dpctgan,
histogram_insured,2000,1.25,719.7644204509802,smartnoise_dpctgan,
histogram_ppeducat,2000,1.25,257.6414545292681,smartnoise_dpctgan,
histogram_ppincimp,2000,1.25,52.10513292432226,smartnoise_dpctgan,
histogram_q1,2000,1.25,133.45491291723886,smartnoise_dpctgan,
sum_insured,2000,1.25,64.84042553191489,smartnoise_dpctgan,
sum_ppeducat,2000,1.25,24.271066965716116,smartnoise_dpctgan,
sum_ppincimp,2000,1.25,2.8772056175729204,smartnoise_dpctgan,
sum_q1,2000,1.25,2.826217678893566,smartnoise_dpctgan,
avg_insured,3000,1.25,57.173295454545446,smartnoise_dpctgan,
avg_ppeducat,3000,1.25,22.856837834952497,smartnoise_dpctgan,
avg_ppincimp,3000,1.25,2.0971755780521404,smartnoise_dpctgan,
avg_q1,3000,1.25,6.598712446351937,smartnoise_dpctgan,
count_insured,3000,1.25,0.0,smartnoise_dpctgan,
count_ppeducat,3000,1.25,0.0,smartnoise_dpctgan,
count_ppincimp,3000,1.25,0.0,smartnoise_dpctgan,
count_q1,3000,1.25,0.0,smartnoise_dpctgan,
histogram_insured,3000,1.25,620.0378156665658,smartnoise_dpctgan,
histogram_ppeducat,3000,1.25,236.7546238466062,smartnoise_dpctgan,
histogram_ppincimp,3000,1.25,40.8688238451359,smartnoise_dpctgan,
histogram_q1,3000,1.25,205.08634817091354,smartnoise_dpctgan,
sum_insured,3000,1.25,57.17329545454546,smartnoise_dpctgan,
sum_ppeducat,3000,1.25,22.856837834952493,smartnoise_dpctgan,
sum_ppincimp,3000,1.25,2.0971755780521395,smartnoise_dpctgan,
sum_q1,3000,1.25,6.598712446351931,smartnoise_dpctgan,
avg_insured,4000,1.25,70.43571237636995,smartnoise_dpctgan,
avg_ppeducat,4000,1.25,22.49519846350832,smartnoise_dpctgan,
avg_ppincimp,4000,1.25,5.007401451049913,smartnoise_dpctgan,
avg_q1,4000,1.25,2.920292029202918,smartnoise_dpctgan,
count_insured,4000,1.25,0.0,smartnoise_dpctgan,
count_ppeducat,4000,1.25,0.0,smartnoise_dpctgan,
count_ppincimp,4000,1.25,0.0,smartnoise_dpctgan,
count_q1,4000,1.25,0.0,smartnoise_dpctgan,
histogram_insured,4000,1.25,721.1144493702087,smartnoise_dpctgan,
histogram_ppeducat,4000,1.25,219.84683652224186,smartnoise_dpctgan,
histogram_ppincimp,4000,1.25,56.001036920268085,smartnoise_dpctgan,
histogram_q1,4000,1.25,134.2247104371391,smartnoise_dpctgan,
sum_insured,4000,1.25,70.43571237636995,smartnoise_dpctgan,
sum_ppeducat,4000,1.25,22.495198463508324,smartnoise_dpctgan,
sum_ppincimp,4000,1.25,5.007401451049909,smartnoise_dpctgan,
